job,major,subject_category,subject_details
장학사,생물교육과,일반선택과목,"과학교과 : 생명과학Ⅰ, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
장학사,생물교육과,진로선택과목,"생명과학Ⅱ, 융합과학, 생활과 과학"
장학사,생물교육과,전문교과Ⅰ,"고급 생명과학, 생명과학 실험, 과학과제 연구, 융합과학 탐구, 생태와 환경"
장학사,생물교육과,전문교과Ⅱ,인간과 환경
교장,수학교육과,공통과목,"영어, 수학, 과학[물리], 윤리"
교장,수학교육과,일반선택과목,"수학교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
교장,수학교육과,진로선택과목,"실용수학, 기하, 경제수학, 수학 과제 탐구"
교장,수학교육과,전문교과Ⅰ,"심화 수학Ⅰ, 심화 수학Ⅱ, 고급 수학Ⅰ, 고급 수학Ⅱ"
자연계중등학교교사,수학교육과,공통과목,"영어, 수학, 과학[물리], 윤리"
자연계중등학교교사,수학교육과,일반선택과목,"수학교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
자연계중등학교교사,수학교육과,진로선택과목,"실용수학, 기하, 경제수학, 수학 과제 탐구"
자연계중등학교교사,수학교육과,전문교과Ⅰ,"심화 수학Ⅰ, 심화 수학Ⅱ, 고급 수학Ⅰ, 고급 수학Ⅱ"
장학사,수학교육과,공통과목,"영어, 수학, 과학[물리], 윤리"
장학사,수학교육과,일반선택과목,"수학교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
장학사,수학교육과,진로선택과목,"실용수학, 기하, 경제수학, 수학 과제 탐구"
장학사,수학교육과,전문교과Ⅰ,"심화 수학Ⅰ, 심화 수학Ⅱ, 고급 수학Ⅰ, 고급 수학Ⅱ"
학원강사,수학교육과,공통과목,"영어, 수학, 과학[물리], 윤리"
학원강사,수학교육과,일반선택과목,"수학교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
학원강사,수학교육과,진로선택과목,"실용수학, 기하, 경제수학, 수학 과제 탐구"
학원강사,수학교육과,전문교과Ⅰ,"심화 수학Ⅰ, 심화 수학Ⅱ, 고급 수학Ⅰ, 고급 수학Ⅱ"
교장,역사교육과,공통과목,"영어, 한문, 사회, 윤리"
교장,역사교육과,일반선택과목,"사회교과 : 세계사, 동아시아사, 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
교장,역사교육과,진로선택과목,한문Ⅱ
교장,역사교육과,전문교과Ⅰ,사회 탐구 방법 또는 사회과제 연구
문화재보존원,역사교육과,공통과목,"영어, 한문, 사회, 윤리"
문화재보존원,역사교육과,일반선택과목,"사회교과 : 세계사, 동아시아사, 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
문화재보존원,역사교육과,진로선택과목,한문Ⅱ
문화재보존원,역사교육과,전문교과Ⅰ,사회 탐구 방법 또는 사회과제 연구
장학사,역사교육과,공통과목,"영어, 한문, 사회, 윤리"
장학사,역사교육과,일반선택과목,"사회교과 : 세계사, 동아시아사, 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
장학사,역사교육과,진로선택과목,한문Ⅱ
장학사,역사교육과,전문교과Ⅰ,사회 탐구 방법 또는 사회과제 연구
교장,윤리교육과,공통과목,"영어, 한문, 사회, 윤리"
교장,윤리교육과,일반선택과목,"사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
교장,윤리교육과,진로선택과목,"한문Ⅱ, 고전과 윤리"
교장,윤리교육과,전문교과Ⅰ,사회 탐구 방법 또는 사회과제 연구
인문계중등학교교사,윤리교육과,공통과목,"영어, 한문, 사회, 윤리"
인문계중등학교교사,윤리교육과,일반선택과목,"사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
인문계중등학교교사,윤리교육과,진로선택과목,"한문Ⅱ, 고전과 윤리"
인문계중등학교교사,윤리교육과,전문교과Ⅰ,사회 탐구 방법 또는 사회과제 연구
장학사,윤리교육과,공통과목,"영어, 한문, 사회, 윤리"
장학사,윤리교육과,일반선택과목,"사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
장학사,윤리교육과,진로선택과목,"한문Ⅱ, 고전과 윤리"
장학사,윤리교육과,전문교과Ⅰ,사회 탐구 방법 또는 사회과제 연구
교장,일반사회교육과,공통과목,"사회, 생활ㆍ교양"
교장,일반사회교육과,일반선택과목,"사회교과 : 한국지리, 세계지리, 세계사, 경제, 정치와 법, 사회ㆍ문화, 생활과 윤리, 윤리와 사상"
교장,일반사회교육과,진로선택과목,사회문제 탐구
교장,일반사회교육과,전문교과Ⅰ,"국제 경제, 국제법, 지역 이해, 한국 사회의 이해, 비교 문화, 세계 문제와 미래 사회, 국제 관계와 국제기구, 현대 세계의 변화, 사회 탐구 방법 및 사회과제 연구"
교장,일반사회교육과,전문교과Ⅱ,"커뮤니케이션, 복지 서비스의 기초, 문화 콘텐츠 산업 일반, 빅데이터 분석"
장학사,일반사회교육과,공통과목,"사회, 생활ㆍ교양"
장학사,일반사회교육과,일반선택과목,"사회교과 : 한국지리, 세계지리, 세계사, 경제, 정치와 법, 사회ㆍ문화, 생활과 윤리, 윤리와 사상"
장학사,일반사회교육과,진로선택과목,사회문제 탐구
장학사,일반사회교육과,전문교과Ⅰ,"국제 경제, 국제법, 지역 이해, 한국 사회의 이해, 비교 문화, 세계 문제와 미래 사회, 국제 관계와 국제기구, 현대 세계의 변화, 사회 탐구 방법 및 사회과제 연구"
장학사,일반사회교육과,전문교과Ⅱ,"커뮤니케이션, 복지 서비스의 기초, 문화 콘텐츠 산업 일반, 빅데이터 분석"
교장,지구과학교육과,공통과목,"영어, 과학, 윤리"
교장,지구과학교육과,일반선택과목,"과학교과 : 지구과학Ⅰ, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
교장,지구과학교육과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학"
교장,지구과학교육과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구"
교장,지구과학교육과,전문교과Ⅱ,대기 관리
자연계중등학교교사,지구과학교육과,공통과목,"영어, 과학, 윤리"
자연계중등학교교사,지구과학교육과,일반선택과목,"과학교과 : 지구과학Ⅰ, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
자연계중등학교교사,지구과학교육과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학"
자연계중등학교교사,지구과학교육과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구"
자연계중등학교교사,지구과학교육과,전문교과Ⅱ,대기 관리
장학사,지구과학교육과,공통과목,"영어, 과학, 윤리"
장학사,지구과학교육과,일반선택과목,"과학교과 : 지구과학Ⅰ, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
장학사,지구과학교육과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학"
장학사,지구과학교육과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구"
장학사,지구과학교육과,전문교과Ⅱ,대기 관리
교장,지리교육과,공통과목,"영어, 사회, 윤리"
교장,지리교육과,일반선택과목,"사회교과 : 한국지리, 세계지리, 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
교장,지리교육과,진로선택과목,"여행지리, 사회문제 탐구"
교장,지리교육과,전문교과Ⅰ,"지역이해, 비교 문화, 사회 탐구 방법 또는 사회과제 연구"
교장,지리교육과,전문교과Ⅱ,"인간과 환경, 환경생태 관리"
장학사,지리교육과,공통과목,"영어, 사회, 윤리"
장학사,지리교육과,일반선택과목,"사회교과 : 한국지리, 세계지리, 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
장학사,지리교육과,진로선택과목,"여행지리, 사회문제 탐구"
장학사,지리교육과,전문교과Ⅰ,"지역이해, 비교 문화, 사회 탐구 방법 또는 사회과제 연구"
장학사,지리교육과,전문교과Ⅱ,"인간과 환경, 환경생태 관리"
교장,체육교육과,공통과목,"체육, 윤리"
교장,체육교육과,일반선택과목,"체육교과 : 체육, 운동과 건강, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
교장,체육교육과,진로선택과목,"스포츠 생활, 체육 탐구"
교장,체육교육과,전문교과Ⅰ,"스포츠 개론, 체육 지도법, 체육 전공 실기 기초, 체육 전공 실기 심화, 체육 전공 실기 응용"
교장,체육교육과,전문교과Ⅱ,"인체 구조와 기능, 간호의 기초"
스포츠트레이너,체육교육과,공통과목,"체육, 윤리"
스포츠트레이너,체육교육과,일반선택과목,"체육교과 : 체육, 운동과 건강, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
스포츠트레이너,체육교육과,진로선택과목,"스포츠 생활, 체육 탐구"
스포츠트레이너,체육교육과,전문교과Ⅰ,"스포츠 개론, 체육 지도법, 체육 전공 실기 기초, 체육 전공 실기 심화, 체육 전공 실기 응용"
스포츠트레이너,체육교육과,전문교과Ⅱ,"인체 구조와 기능, 간호의 기초"
인문계중등학교교사,체육교육과,공통과목,"체육, 윤리"
인문계중등학교교사,체육교육과,일반선택과목,"체육교과 : 체육, 운동과 건강, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
인문계중등학교교사,체육교육과,진로선택과목,"스포츠 생활, 체육 탐구"
인문계중등학교교사,체육교육과,전문교과Ⅰ,"스포츠 개론, 체육 지도법, 체육 전공 실기 기초, 체육 전공 실기 심화, 체육 전공 실기 응용"
인문계중등학교교사,체육교육과,전문교과Ⅱ,"인체 구조와 기능, 간호의 기초"
교장,초등교육과,공통과목,"국어, 영어, 사회, 윤리"
교장,초등교육과,일반선택과목,"사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
교장,초등교육과,진로선택과목,"음악 연주, 미술 창작"
교장,초등교육과,전문교과Ⅰ,"합창, 스포츠 개론, 체조 운동, 연극의 이해, 문예 창작 입문"
교장,초등교육과,전문교과Ⅱ,"아동 생활지도, 아동 복지"
초등학교교사,초등교육과,공통과목,"국어, 영어, 사회, 윤리"
초등학교교사,초등교육과,일반선택과목,"사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
초등학교교사,초등교육과,진로선택과목,"음악 연주, 미술 창작"
초등학교교사,초등교육과,전문교과Ⅰ,"합창, 스포츠 개론, 체조 운동, 연극의 이해, 문예 창작 입문"
초등학교교사,초등교육과,전문교과Ⅱ,"아동 생활지도, 아동 복지"
교장,한문교육과,공통과목,"한문, 국어, 제2외국어, 미술"
교장,한문교육과,일반선택과목,"한문ㆍ국어교과 : 한문Ⅰ, 문학, 언어와 매체, 독서, 외국어교과 : 중국어Ⅰ, 일본어Ⅰ, 기타교과 : 동아시아사, 생활과 윤리, 사회문화, 교육학, 철학"
교장,한문교육과,진로선택과목,"한문Ⅱ, 중국어Ⅱ, 고전 읽기, 고전과 윤리, 사회문제 탐구"
교장,한문교육과,전문교과Ⅰ,"중국문화, 전공 기초 중국어, 중국어 독해와 작문, 사회과제 연구, 사회 탐구 방법, 비교 문화"
장학사,한문교육과,공통과목,"한문, 국어, 제2외국어, 미술"
장학사,한문교육과,일반선택과목,"한문ㆍ국어교과 : 한문Ⅰ, 문학, 언어와 매체, 독서, 외국어교과 : 중국어Ⅰ, 일본어Ⅰ, 기타교과 : 동아시아사, 생활과 윤리, 사회문화, 교육학, 철학"
장학사,한문교육과,진로선택과목,"한문Ⅱ, 중국어Ⅱ, 고전 읽기, 고전과 윤리, 사회문제 탐구"
장학사,한문교육과,전문교과Ⅰ,"중국문화, 전공 기초 중국어, 중국어 독해와 작문, 사회과제 연구, 사회 탐구 방법, 비교 문화"
교장,화학교육과,공통과목,"영어, 과학, 윤리"
교장,화학교육과,일반선택과목,"과학교과 : 화학Ⅰ, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
교장,화학교육과,진로선택과목,"화학Ⅱ, 융합과학, 생활과 과학"
교장,화학교육과,전문교과Ⅰ,"고급 화학, 화학 실험, 과학과제 연구, 융합과학 탐구"
자연계중등학교교사,화학교육과,공통과목,"영어, 과학, 윤리"
자연계중등학교교사,화학교육과,일반선택과목,"과학교과 : 화학Ⅰ, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
자연계중등학교교사,화학교육과,진로선택과목,"화학Ⅱ, 융합과학, 생활과 과학"
자연계중등학교교사,화학교육과,전문교과Ⅰ,"고급 화학, 화학 실험, 과학과제 연구, 융합과학 탐구"
장학사,화학교육과,공통과목,"영어, 과학, 윤리"
장학사,화학교육과,일반선택과목,"과학교과 : 화학Ⅰ, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
장학사,화학교육과,진로선택과목,"화학Ⅱ, 융합과학, 생활과 과학"
장학사,화학교육과,전문교과Ⅰ,"고급 화학, 화학 실험, 과학과제 연구, 융합과학 탐구"
구성작가,국어국문학과,공통과목,"국어, 사회, 한문, 예술"
